date,open,high,low,close,volume,money
2/10/2020,101.45,101.45,101.45,101.45,480,48696
2/11/2020,101.49,101.5,101.49,101.49,30,3044.7
2/12/2020,101.06,101.6,101.06,101.6,150,15240
2/13/2020,101.59,101.6,101.5,101.5,120,12180
2/14/2020,101.64,101.64,101.64,101.64,30,3049.2
2/17/2020,100.71,100.71,100.71,100.71,30,3021.3
2/20/2020,101.6,101.6,101.6,101.6,30,3048
2/21/2020,101.6,101.6,101.6,101.6,50,5080
2/24/2020,101.51,101.51,101.5,101.51,190,19286.9
2/25/2020,101.02,101.5,101.02,101.5,150,15225
2/26/2020,101.22,101.4,101,101.4,2110,213954
3/4/2020,101.38,101.38,101.38,101.38,50,5069
3/5/2020,101.38,101.38,101.38,101.38,400,40552
3/10/2020,101.3,101.69,101.3,101.69,160,16270.4
3/16/2020,101.5,101.5,101.5,101.5,460,46690
3/19/2020,101.5,101.5,100.68,101.4,270,27378
3/20/2020,101.2,101.2,101.2,101.2,100,10120
3/23/2020,101.96,101.96,101.01,101.49,20,2029.8
3/25/2020,101.3,101.3,101.3,101.3,100,10130
3/26/2020,101.31,101.31,101.31,101.31,50,5065.5
3/30/2020,100.01,100.01,100.01,100.01,30,3000.3
3/31/2020,101,101.73,100.99,101.06,1600,161696
4/1/2020,106.48,106.49,100.5,100.9,700,70630
4/3/2020,101.36,101.36,101.36,101.36,400,40544
4/9/2020,100.76,101.1,100.76,101.1,970,98067
4/10/2020,101.11,101.11,101.11,101.11,160,16177.6
4/14/2020,101.52,101.53,101.52,101.53,250,25382.5
4/20/2020,101.53,101.53,101.53,101.53,10,1015.3
4/21/2020,101.01,101.01,101.01,101.01,30,3030.3
4/23/2020,101.41,102.77,101.41,101.8,1640,166952
4/24/2020,101.8,101.8,101.8,101.8,790,80422
4/28/2020,101.01,101.54,101,101.54,750,76155
4/29/2020,101.8,101.8,101.8,101.8,440,44792
4/30/2020,102.38,102.38,102,102,1050,107100
5/7/2020,101.5,101.88,101.5,101.88,60,6112.8
5/8/2020,101.51,101.51,101.5,101.5,100,10150
5/13/2020,101.5,101.5,101.5,101.5,60,6090
5/14/2020,101.11,101.11,101.11,101.11,50,5055.5
5/15/2020,101.31,101.35,101.21,101.35,540,54729
5/18/2020,101.35,101.38,101.35,101.37,100,10137
5/20/2020,101.4,101.4,101.15,101.36,260,26353.6
5/22/2020,101,101.02,101,101.02,1260,127285.2
5/25/2020,101.02,101.17,101.02,101.16,600,60696
5/26/2020,101.19,101.19,101.17,101.18,480,48566.4
5/27/2020,100.91,100.91,100.91,100.91,50,5045.5
5/28/2020,100.6,100.6,100.6,100.6,200,20120
6/2/2020,100.8,100.9,100.77,100.9,840,84756
6/3/2020,100.81,100.81,100.7,100.78,640,64499.2
6/4/2020,100.72,100.74,100.72,100.74,200,20148
6/5/2020,100.66,100.67,100.65,100.67,600,60402
6/8/2020,100.65,100.65,100.65,100.65,1260,126819
6/9/2020,100.71,100.71,100.65,100.65,830,83539.5
6/10/2020,100.71,100.71,100.66,100.66,260,26171.6
6/12/2020,100.7,100.7,100.7,100.7,100,10070
6/15/2020,100.4,100.67,100.4,100.67,180,18120.6
6/16/2020,100.66,100.66,100.63,100.63,42710,4297907.3
6/17/2020,100.63,100.7,100.63,100.7,100,10070
6/18/2020,101.5,106.49,100.62,100.62,120,12074.4
6/19/2020,100.64,100.65,100.64,100.64,250,25160
6/22/2020,100.5,100.6,100.5,100.6,800,80480
6/23/2020,100.41,100.6,100.33,100.59,880,88519.2
6/24/2020,100.52,101,100.51,101,1100,111100
6/30/2020,100.41,100.41,100.41,100.41,100,10041
7/6/2020,100.55,100.8,100.45,100.46,910,91418.6
7/7/2020,100.46,100.53,100.46,100.53,280,28148.4
7/8/2020,100.8,100.8,100.78,100.78,250,25195
7/9/2020,100.8,100.8,100.5,100.7,540,54378
7/10/2020,100.65,100.65,100.65,100.65,100,10065
7/13/2020,100.5,100.7,100.5,100.7,1890,190323
7/14/2020,100.8,100.9,100.8,100.9,570,57513
7/16/2020,100.62,100.62,100.62,100.62,100,10062
7/17/2020,100.72,100.72,100.64,100.65,410,41266.5
7/20/2020,100.65,100.65,100.65,100.65,400,40260
7/21/2020,100.66,100.66,100.65,100.66,400,40264
7/22/2020,100.99,100.99,100.99,100.99,10,1009.9
7/27/2020,100.7,101.01,100.7,100.7,100,10070
7/28/2020,100.53,100.53,100.53,100.53,10,1005.3
7/29/2020,100.8,100.8,100.65,100.65,30,3019.5
7/31/2020,100.65,100.65,100.65,100.65,110,11071.5
8/3/2020,100.62,100.62,100.62,100.62,20,2012.4
8/5/2020,100.6,100.6,100.6,100.6,30,3018
8/7/2020,100.6,100.6,100.6,100.6,100,10060
8/10/2020,101,101,101,101,270,27270
8/19/2020,100.97,100.97,100.97,100.97,500,50485
8/20/2020,100.36,100.36,100.36,100.36,100,10036
8/26/2020,100.91,100.91,100.91,100.91,870,87791.7
8/31/2020,100.92,100.92,100.91,100.91,500,50455
9/10/2020,101.19,101.19,101.01,101.01,250,25252.5
9/16/2020,100.51,100.51,100.51,100.51,100,10051
9/17/2020,100.61,100.61,100.61,100.61,40,4024.4
9/23/2020,100.5,100.5,100.5,100.5,170,17085
9/24/2020,100.4,100.4,100.2,100.4,400,40160
9/25/2020,101.1,101.1,100.15,100.26,1230,123319.8
9/29/2020,100.95,100.97,100.95,100.97,60,6058.2
10/19/2020,100.5,101,100.5,101,530,53530
10/20/2020,101,101,100.51,100.51,400,40204
10/22/2020,101.05,101.05,101.05,101.05,100,10105
10/23/2020,101.39,101.39,101.39,101.39,130,13180.7
10/26/2020,101.39,101.39,100.5,100.5,160,16080
10/27/2020,100.5,100.5,100.5,100.5,100,10050
10/28/2020,100.47,100.5,100.47,100.5,150,15075
10/29/2020,100.3,100.3,100.3,100.3,100,10030
10/30/2020,101,101,100.69,100.69,160,16110.4
11/2/2020,100.5,100.5,100.2,100.2,140,14028
11/3/2020,100.1,100.1,100.1,100.1,10,1001
11/4/2020,100.2,100.2,100.2,100.2,40,4008
11/9/2020,100.2,100.2,100.15,100.15,630,63094.5
11/10/2020,100.1,100.1,100.1,100.1,3700,370370
11/12/2020,100,100.1,100,100.1,150,15015
11/13/2020,100,100.05,100,100.05,300,30015
11/24/2005,100.39,101.97,100.39,101.44,58040,5887577.6
11/25/2005,101.45,101.84,101.43,101.77,25120,2556462.4
11/28/2005,101.8,102.18,101.8,101.86,30190,3075153.4
11/29/2005,101.92,102.15,100,100.18,337780,33838800.4
11/30/2005,100.2,100.32,100.01,100.09,269400,26964246
12/1/2005,100.14,100.17,100.04,100.05,113070,11312653.5
12/2/2005,100.12,100.5,100.09,100.49,64380,6469546.2
12/5/2005,100.68,100.83,100.46,100.8,26650,2686320
12/6/2005,100.58,100.87,100.58,100.77,18100,1823937
12/7/2005,100.8,101,100.8,101,42120,4254120
12/8/2005,101.18,101.33,100.82,100.88,49250,4968340
12/9/2005,100.88,101,100.75,100.9,32230,3252007
12/12/2005,100.9,101.3,100.86,101.27,66330,6717239.1
12/13/2005,101.27,101.68,101.27,101.6,30720,3121152
12/14/2005,101.51,101.58,101.47,101.51,15240,1547012.4
12/15/2005,101.53,101.6,101.49,101.58,8470,860382.6
12/16/2005,101.42,101.88,101.4,101.78,11860,1207110.8
12/19/2005,101.98,102,101.8,101.92,13530,1378977.6
12/20/2005,101.92,101.96,101.81,101.85,4450,453232.5
12/21/2005,101.85,101.85,101.56,101.75,34170,3476797.5
12/22/2005,101.74,101.85,101.72,101.82,25030,2548554.6
12/23/2005,101.8,101.94,101.78,101.92,10400,1059968
12/26/2005,102.17,102.18,101.94,102.16,18340,1873614.4
12/27/2005,102.16,102.25,102.15,102.21,9020,921934.2
12/28/2005,102.2,102.32,102.15,102.3,12350,1263405
12/29/2005,102.15,102.3,102.15,102.3,9220,943206
12/30/2005,102.45,102.67,102.45,102.55,10620,1089081
1/4/2006,102.55,102.9,102.55,102.81,3380,347497.8
1/5/2006,102.82,102.9,102.6,102.88,7050,725304
1/6/2006,102.9,103.18,102.89,103.18,23290,2403062.2
1/9/2006,103.19,103.56,103.18,103.56,27430,2840650.8
1/10/2006,103.5,103.76,103.5,103.6,42590,4412324
1/11/2006,103.69,103.86,103.69,103.86,31110,3231084.6
1/12/2006,103.88,103.94,103.7,103.85,26740,2776949
1/13/2006,103.88,103.88,103.7,103.87,9140,949371.8
1/16/2006,103.9,103.9,103.85,103.9,2950,306505
1/17/2006,103.97,104.4,103.97,104.31,10240,1068134.4
1/18/2006,104.4,104.6,104.35,104.5,35870,3748415
1/19/2006,104.45,104.45,104.2,104.39,11360,1185870.4
1/20/2006,104.23,104.49,104.22,104.38,17490,1825606.2
1/23/2006,103,104.44,103,104,34230,3559920
1/24/2006,103.7,104.09,103.65,104.09,8660,901419.4
1/25/2006,103.93,104.25,103.91,104.12,15830,1648219.6
2/6/2006,103.7,103.98,103.7,103.98,2100,218358
2/7/2006,103.8,104.6,103.7,104.6,126630,13245498
2/8/2006,104.21,104.8,104.2,104.8,14580,1527984
2/9/2006,104.33,104.69,104.32,104.55,8280,865674
2/10/2006,104.58,104.7,104.58,104.7,3720,389484
2/13/2006,104.5,104.6,104.5,104.6,7130,745798
2/14/2006,104.59,104.7,104.59,104.67,3840,401932.8
2/15/2006,104.69,104.85,104.69,104.85,13950,1462657.5
2/16/2006,104.85,104.85,104.69,104.7,1070,112029
2/17/2006,104.7,104.7,104.46,104.55,3560,372198
2/20/2006,104.23,104.55,104.21,104.55,5390,563524.5
2/21/2006,104.35,104.4,104.35,104.37,2090,218133.3
2/22/2006,104.36,104.43,104.21,104.36,28210,2943995.6
2/23/2006,104.36,104.36,104.1,104.36,3200,333952
2/24/2006,104.23,104.35,104.22,104.29,10740,1120074.6
2/27/2006,104.29,104.5,104.29,104.36,5660,590677.6
2/28/2006,104.22,104.3,104.22,104.3,1960,204428
3/1/2006,104.08,104.5,104.08,104.5,4060,424270
3/2/2006,104.5,104.73,104.5,104.7,1420,148674
3/3/2006,104.62,104.66,104.6,104.64,2290,239625.6
3/6/2006,104.64,104.69,104.42,104.69,1040,108877.6
3/7/2006,104.47,104.76,104.47,104.71,7530,788466.3
3/8/2006,104.81,104.81,104.72,104.72,3380,353953.6
3/9/2006,104.7,104.7,104.5,104.5,6310,659395
3/10/2006,104.5,104.64,104.46,104.61,3600,376596
3/13/2006,104.5,104.6,104.42,104.6,690,72174
3/14/2006,104.5,104.5,104.42,104.5,1780,186010
3/15/2006,104.69,104.79,104.69,104.78,21770,2281060.6
3/16/2006,104.77,104.77,104.77,104.77,550,57623.5
3/17/2006,104.77,104.77,104.77,104.77,300,31431
3/20/2006,104.77,104.8,104.77,104.8,2790,292392
3/21/2006,104.8,104.9,104.8,104.89,1880,197193.2
3/22/2006,104.6,104.6,104.4,104.59,610,63799.9
3/23/2006,104.4,104.59,103.8,104.48,3780,394934.4
3/24/2006,104.4,104.4,104.36,104.36,7100,740956
3/27/2006,104.02,104.36,104.02,104.35,1260,131481
3/28/2006,104.3,104.45,104.3,104.36,7710,804615.6
3/29/2006,104.2,104.36,104.18,104.3,1740,181482
3/30/2006,104.3,104.3,104.23,104.3,1670,174181
3/31/2006,104.2,104.35,104.16,104.18,2280,237530.4
4/3/2006,104.33,104.33,104.33,104.33,10,1043.3
4/4/2006,104.32,104.32,104.06,104.29,25010,2608292.9
4/5/2006,104.34,104.36,103.46,104.35,8190,854626.5
4/6/2006,103.8,104.39,103.47,104.35,11330,1182285.5
4/7/2006,103.92,104.34,103.92,104.16,1670,173947.2
4/10/2006,104.17,104.17,104.17,104.17,210,21875.7
4/11/2006,104.29,104.29,103.9,104.1,1560,162396
4/12/2006,103.78,104.08,103.48,103.6,34250,3548300
4/13/2006,103.57,103.65,103.43,103.5,7950,822825
4/14/2006,103.41,103.59,103.2,103.3,10180,1051594
4/17/2006,102.55,103.26,102.53,102.8,2730,280644
4/18/2006,102.4,102.47,102.2,102.4,29430,3013632
4/19/2006,102.45,102.78,102.45,102.55,8210,841935.5
4/20/2006,102.46,102.55,102.41,102.5,1340,137350
4/21/2006,102.42,102.66,102.4,102.5,8010,821025
4/24/2006,102.5,102.51,102.4,102.47,6550,671178.5
4/25/2006,102.1,102.3,102.1,102.1,8890,907669
4/26/2006,102.1,103.05,102.1,102.42,9760,999619.2
4/27/2006,102.86,102.92,102.8,102.81,1780,183001.8
4/28/2006,102.81,103,102.75,102.97,8770,903046.9
5/8/2006,102.98,103,102.51,102.9,11130,1145277
5/9/2006,102.88,102.98,102.88,102.9,13900,1430310
5/10/2006,103,103,102.92,102.94,1030,106028.2
5/11/2006,102.97,103.06,102.71,103,14940,1538820
5/12/2006,103,103.19,102.68,103.05,40270,4149823.5
5/15/2006,103,103.1,103,103.1,6250,644375
5/16/2006,103,103,101.93,102.98,2050,211109
5/17/2006,102.8,103.2,102.8,103.2,5900,608880
5/18/2006,103.38,103.58,102.84,103.58,29630,3069075.4
5/19/2006,103.45,103.45,103.02,103.23,5140,530602.2
5/22/2006,103.23,103.23,103.08,103.11,2770,285614.7
5/23/2006,103.4,103.4,103.02,103.2,2390,246648
5/24/2006,103.31,103.31,103.31,103.31,30,3099.3
5/25/2006,103.2,103.2,103.19,103.19,170,17542.3
5/26/2006,103.18,103.28,102.86,103.18,4730,488041.4
5/29/2006,103.01,103.27,103.01,103.1,2200,226820
5/30/2006,103.1,103.2,103.08,103.18,2480,255886.4
5/31/2006,103.06,103.06,103,103.01,2490,256494.9
6/1/2006,102.87,103.05,102.8,102.8,1520,156256
6/2/2006,102.7,102.7,102.06,102.07,7680,783897.6
6/5/2006,102,102,101.5,101.5,8680,881020
6/6/2006,101.5,101.56,101.15,101.49,28350,2877241.5
6/7/2006,101.49,101.72,100.7,101,29550,2984550
6/8/2006,100.7,100.92,100.7,100.9,7850,792065
6/9/2006,101.09,101.1,101.03,101.09,5310,536787.9
6/12/2006,101.1,102.2,101.1,101.5,10680,1084020
6/13/2006,101.22,101.5,101.22,101.4,680,68952
6/14/2006,101.5,101.8,101.4,101.4,170,17238
6/15/2006,101.01,101.5,101,101.49,2110,214143.9
6/16/2006,101.55,101.68,101.55,101.66,2840,288714.4
6/19/2006,101.5,101.66,101.08,101.22,2640,267220.8
6/20/2006,101.3,101.5,101.3,101.5,2930,297395
6/21/2006,101.32,102,101.32,101.82,43640,4443424.8
6/22/2006,101.5,101.5,101.5,101.5,100,10150
6/23/2006,100.58,101.22,100.58,101.14,3330,336796.2
6/26/2006,101,101.1,100.8,101.1,1700,171870
6/27/2006,101.1,101.19,101.1,101.19,540,54642.6
6/28/2006,101.19,101.21,101.19,101.21,1230,124488.3
6/29/2006,101.15,101.23,101.15,101.23,2560,259148.8
6/30/2006,101.45,101.45,101.23,101.34,330,33442.2
7/3/2006,101.34,101.34,101.25,101.25,950,96187.5
7/4/2006,101.12,101.26,101.09,101.2,5320,538384
7/5/2006,101.1,101.18,101.08,101.15,3270,330760.5
7/6/2006,101.14,101.18,100.38,100.95,4140,417933
7/7/2006,100.5,101,100.5,101,1590,160590
7/10/2006,100,100.86,100,100.58,2920,293693.6
7/11/2006,100.52,100.75,100.5,100.75,3180,320385
7/12/2006,100.7,100.96,100.7,100.92,2270,229088.4
7/13/2006,100.35,101.45,100.35,101.1,2770,280047
7/14/2006,100.62,101.15,100.6,100.65,2380,239547
7/17/2006,100.1,100.87,100.1,100.4,490,49196
7/18/2006,100.46,100.5,100.46,100.5,1200,120600
7/19/2006,100.52,100.55,100.3,100.3,3840,385152
7/20/2006,100.5,100.5,100.3,100.3,2620,262786
7/21/2006,100.3,100.3,100.25,100.26,3550,355923
7/24/2006,100.26,100.5,100.1,100.26,3150,315819
7/25/2006,100.27,100.31,100.26,100.3,300,30090
7/26/2006,100.3,100.31,100.3,100.31,800,80248
7/27/2006,100.45,100.45,100.45,100.45,150,15067.5
7/28/2006,100.5,100.62,100.5,100.58,3110,312803.8
7/31/2006,100.98,101.15,100.7,100.71,6210,625409.1
8/1/2006,101,101.15,100.7,100.71,1020,102724.2
8/2/2006,100.65,101,100.65,100.9,890,89801
8/3/2006,100.7,101.15,100.7,100.9,2200,221980
8/4/2006,101.2,101.25,101,101,660,66660
8/7/2006,101,101,100.61,100.61,1970,198201.7
8/8/2006,100.62,100.63,100.62,100.62,860,86533.2
8/10/2006,101.09,101.1,101,101.1,2760,279036
8/11/2006,101.45,101.45,100.81,101.1,820,82902
8/14/2006,100.69,101.44,100.69,101.4,2260,229164
8/15/2006,101.48,101.49,101.47,101.48,2220,225285.6
8/16/2006,101.6,101.75,101.6,101.75,1000,101750
8/17/2006,101.78,101.8,101.76,101.8,3810,387858
8/18/2006,101.96,102,101.96,102,710,72420
8/21/2006,101.01,101.5,101.01,101.21,3610,365368.1
8/22/2006,100.38,101.4,100.38,101.35,750,76012.5
8/23/2006,101.3,101.3,101.25,101.25,1300,131625
8/24/2006,101.39,101.39,101.26,101.27,800,81016
8/25/2006,101.28,101.28,101.28,101.28,300,30384
8/28/2006,101.26,101.34,101.24,101.24,1320,133636.8
8/29/2006,101.08,101.27,101.08,101.27,220,22279.4
8/30/2006,101.27,101.29,101.27,101.27,920,93168.4
8/31/2006,101.27,101.3,101.27,101.27,930,94181.1
9/4/2006,100.98,101.25,100.98,101.1,1500,151650
9/5/2006,101.03,101.2,101.03,101.2,310,31372
9/6/2006,101.21,101.21,101.13,101.13,2340,236644.2
9/8/2006,101.08,101.18,101.08,101.13,1590,160796.7
9/12/2006,101.18,101.18,101.13,101.17,1260,127474.2
9/13/2006,101.17,101.2,101.17,101.2,670,67804
9/14/2006,101.21,101.3,101.21,101.3,940,95222
9/15/2006,101.37,101.56,101.37,101.54,1240,125909.6
9/18/2006,101.45,101.66,101.38,101.66,230,23381.8
9/19/2006,101.8,101.84,101.79,101.8,3580,364444
9/20/2006,101.8,101.9,101.8,101.9,4930,502367
9/21/2006,101.9,102.09,101.85,102.06,7260,740955.6
9/22/2006,102.01,102.01,101.95,101.95,2190,223270.5
9/25/2006,101.39,101.89,101.39,101.88,5220,531813.6
9/26/2006,101.88,101.9,101.85,101.85,2690,273976.5
9/27/2006,101.95,102,101.94,102,2430,247860
9/28/2006,102.1,102.33,102.1,102.33,1630,166797.9
9/29/2006,102.33,102.45,102.33,102.45,2240,229488
10/9/2006,102.18,102.3,102.1,102.25,2480,253580
10/10/2006,102.16,102.3,102.15,102.27,2610,266924.7
10/11/2006,102.39,102.39,102.13,102.25,1290,131902.5
10/12/2006,102.2,102.26,102.2,102.26,600,61356
10/13/2006,102.37,102.37,102.26,102.35,2400,245640
10/16/2006,102.35,102.37,102.22,102.37,2190,224190.3
10/17/2006,102.3,102.55,102.3,102.55,960,98448
10/18/2006,102.5,102.81,102.5,102.6,210,21546
10/19/2006,102.68,102.81,102.68,102.81,1400,143934
10/20/2006,102.77,102.98,102.77,102.9,560,57624
10/23/2006,102.91,103,102.78,102.99,1640,168903.6
10/24/2006,102.99,102.99,102.84,102.96,3620,372715.2
10/25/2006,102.96,103.14,102.96,103,1040,107120
10/26/2006,102.98,103.33,102.98,103.3,1380,142554
10/27/2006,103.16,103.16,102.94,103,1330,136990
10/30/2006,102.9,102.9,102.81,102.84,2020,207736.8
10/31/2006,103,103,102.8,102.83,770,79179.1
11/1/2006,102.83,102.97,102.71,102.79,920,94566.8
11/2/2006,102.79,102.79,102.65,102.65,4720,484508
11/3/2006,102.65,102.68,102.6,102.65,960,98544
11/6/2006,102.65,102.7,102.55,102.65,1230,126259.5
11/7/2006,102.55,102.65,102.55,102.64,1380,141643.2
11/8/2006,102.64,102.64,102.48,102.48,2230,228530.4
11/9/2006,102.45,102.7,102.31,102.55,4180,428659
11/10/2006,102.7,102.87,102.7,102.83,1190,122367.7
11/13/2006,102.7,102.86,102.6,102.79,1490,153157.1
11/14/2006,102.79,102.99,102.57,102.8,1120,115136
11/15/2006,102.58,102.85,102.58,102.81,5150,529471.5
11/16/2006,102.63,102.81,102.63,102.74,3860,396576.4
11/17/2006,102.85,102.86,102.77,102.77,2590,266174.3
11/20/2006,102.63,102.71,102.6,102.63,1720,176523.6
11/21/2006,102.13,102.67,102.13,102.66,690,70835.4
11/22/2006,102.65,102.65,102.4,102.64,1570,161144.8
11/23/2006,103.48,103.48,102.52,102.57,1530,156932.1
11/24/2006,102.6,102.6,102.52,102.6,640,65664
11/27/2006,102.5,102.7,102.5,102.5,2040,209100
11/28/2006,102.5,102.5,102.5,102.5,500,51250
11/29/2006,102.5,102.5,102.5,102.5,2160,221400
11/30/2006,102.5,102.5,102.32,102.49,2540,260324.6
12/1/2006,102.3,102.5,102.3,102.48,1950,199836
12/4/2006,102.5,102.61,102.4,102.6,7190,737694
12/5/2006,102.5,102.59,102.4,102.45,420,43029
12/6/2006,102.31,102.31,102.3,102.3,1290,131967
12/7/2006,102.3,102.3,101.85,102.05,2880,293904
12/8/2006,102.03,102.03,101.5,102.02,830,84676.6
12/11/2006,101.66,102,101.66,102,2430,247860
12/12/2006,101.95,101.96,101.95,101.95,260,26507
12/13/2006,101.8,101.94,101.72,101.94,1160,118250.4
12/14/2006,101.92,101.94,101.8,101.8,1630,165934
12/15/2006,101.97,102.15,101.76,101.97,4670,476199.9
12/18/2006,101.8,101.8,100.99,101.6,4430,450088
12/19/2006,101.5,101.76,101.4,101.45,2550,258697.5
12/20/2006,101.4,101.63,101.4,101.63,1530,155493.9
12/21/2006,101.38,101.46,101.38,101.46,1110,112620.6
12/22/2006,101.46,101.46,101.45,101.45,470,47681.5
12/25/2006,101.54,101.54,101.4,101.4,390,39546
12/26/2006,101.3,101.4,101.3,101.31,2100,212751
12/27/2006,101.3,101.3,101.04,101.17,3850,389504.5
12/28/2006,101.17,101.29,101.17,101.25,2060,208575
12/29/2006,101.3,101.49,101.3,101.3,1790,181327
1/4/2007,101.3,102.26,101.07,101.26,4400,445544
1/5/2007,101.3,101.79,101.3,101.6,690,70104
1/8/2007,101.59,101.59,101.2,101.52,5210,528919.2
1/9/2007,101.52,101.6,101.52,101.52,6220,631454.4
1/10/2007,101.52,101.65,101.52,101.65,5570,566190.5
1/11/2007,101.65,101.65,101.36,101.5,1140,115710
1/12/2007,101.38,101.5,101.38,101.39,460,46639.4
1/15/2007,101,101.45,101,101.45,2010,203914.5
1/16/2007,100.87,101.7,100.87,101.5,2040,207060
1/17/2007,101.03,101.45,101.03,101.44,3420,346924.8
1/18/2007,101.5,101.5,101.4,101.48,3460,351120.8
1/19/2007,101.48,101.48,101.35,101.35,2070,209794.5
1/22/2007,101.22,101.4,101.22,101.4,1990,201786
1/23/2007,101.3,101.38,101.29,101.38,4050,410589
1/24/2007,101.34,101.49,101.34,101.49,2850,289246.5
1/25/2007,101.4,101.53,101.4,101.5,1600,162400
1/26/2007,101.5,101.5,101.4,101.5,1600,162400
1/29/2007,101.5,101.55,101.35,101.55,6360,645858
1/30/2007,101.65,101.65,101.46,101.55,1090,110689.5
1/31/2007,101.65,101.65,101.54,101.55,730,74131.5
2/1/2007,101.6,101.6,101.5,101.5,1090,110635
2/2/2007,101.5,101.5,101.49,101.49,1950,197905.5
2/5/2007,101.5,101.5,101.41,101.5,2510,254765
2/6/2007,101.49,101.49,101.26,101.45,1320,133914
2/7/2007,101.45,101.51,101.45,101.5,1730,175595
2/8/2007,101.5,101.5,101.5,101.5,1010,102515
2/9/2007,101.5,101.5,101.45,101.5,3530,358295
2/12/2007,101.48,101.48,101.35,101.37,3030,307151.1
2/13/2007,101.37,101.37,101.27,101.29,2310,233979.9
2/14/2007,101.32,101.78,101.32,101.78,2700,274806
2/15/2007,101.72,101.73,101.46,101.66,1360,138257.6
2/16/2007,101.65,102.1,101.65,101.7,5140,522738
2/26/2007,101.16,101.5,101.16,101.39,1160,117612.4
2/27/2007,101.3,102.18,101.21,101.21,1630,164972.3
2/28/2007,101.2,101.5,101.01,101.5,870,88305
3/1/2007,101.2,101.49,101.2,101.49,540,54804.6
3/2/2007,101.8,101.8,101.8,101.8,350,35630
3/5/2007,101.8,101.8,101.03,101.7,1520,154584
3/6/2007,101.69,101.69,101.4,101.42,460,46653.2
3/7/2007,101.42,101.49,101.32,101.32,1240,125636.8
3/8/2007,101.32,101.56,101.32,101.33,1840,186447.2
3/9/2007,101.48,101.48,101.31,101.33,8040,814693.2
3/12/2007,101.27,101.32,101.22,101.3,1340,135742
3/13/2007,101.3,101.3,101.21,101.21,2180,220637.8
3/14/2007,101.13,101.21,101,101.05,3790,382979.5
3/15/2007,101.04,101.05,101.01,101.04,880,88915.2
3/16/2007,101.03,101.03,100.8,100.99,3060,309029.4
3/19/2007,100.56,101.05,100.55,101,14350,1449350
3/20/2007,101,101.25,101,101,2890,291890
3/21/2007,100.93,100.93,100.92,100.93,1580,159469.4
3/22/2007,100.81,101,100.81,100.88,2220,223953.6
3/23/2007,100.82,100.9,100.82,100.9,1940,195746
3/26/2007,100.88,100.94,100.8,100.8,4450,448560
3/27/2007,100.8,100.8,100.16,100.74,75490,7604862.6
3/28/2007,100.97,101.48,100.74,101.1,8730,882603
3/29/2007,101.1,101.1,100.91,100.91,1730,174574.3
3/30/2007,100.59,100.91,100.59,100.89,2150,216913.5
4/2/2007,100.89,100.97,100.8,100.9,1060,106954
4/3/2007,100.85,100.9,100.85,100.9,1210,122089
4/4/2007,101,101,100.6,100.89,1390,140237.1
4/5/2007,100.91,100.91,100.72,100.81,1480,149198.8
4/6/2007,100.72,100.91,100.7,100.9,7660,772894
4/9/2007,100.45,100.56,100.45,100.56,670,67375.2
4/10/2007,100.66,100.66,100.56,100.66,900,90594
4/11/2007,100.65,100.68,100.65,100.66,7310,735824.6
4/12/2007,100.46,100.46,100.46,100.46,500,50230
4/13/2007,100.5,100.6,100.25,100.6,10670,1073402
4/16/2007,100.6,100.66,100.3,100.66,7030,707639.8
4/17/2007,100.6,100.65,100.6,100.63,1370,137863.1
4/18/2007,100.33,100.34,100.19,100.33,1200,120396
4/19/2007,100,100.11,100,100,2670,267000
4/20/2007,100.05,100.05,100.04,100.05,2070,207103.5
4/23/2007,100.05,100.05,99.8,99.91,3440,343690.4
4/24/2007,99.8,99.82,99.78,99.82,6750,673785
4/25/2007,99.6,99.88,99.51,99.58,4440,442135.2
4/26/2007,99.8,99.8,99.61,99.61,290,28886.9
4/27/2007,99.61,99.89,99.61,99.64,1370,136506.8
4/30/2007,99.61,100.18,99.61,100,4120,412000
5/8/2007,99.72,101.22,99.72,99.99,5170,516948.3
5/9/2007,100,100.9,99.8,100.45,5460,548457
5/10/2007,99.97,99.97,99.53,99.9,4300,429570
5/11/2007,99.61,99.98,99.61,99.98,3550,354929
5/14/2007,99.96,100,99.2,99.95,1430,142928.5
5/15/2007,99.89,99.9,99.51,99.51,6980,694579.8
5/16/2007,99.2,99.49,99.2,99.49,2060,204949.4
5/17/2007,99.38,99.38,99.2,99.26,8250,818895
5/18/2007,99.2,99.22,98.89,99.19,1990,197388.1
5/21/2007,98.9,98.92,98.6,98.6,3520,347072
5/22/2007,98,98.6,98,98.47,2670,262914.9
5/23/2007,98.58,98.58,97.6,97.84,2460,240686.4
5/24/2007,97.81,97.81,96.08,96.53,11600,1119748
5/25/2007,96.27,96.7,96.26,96.7,4320,417744
5/28/2007,96.27,96.76,96.27,96.76,3390,328016.4
5/29/2007,96.42,96.87,96.42,96.83,1500,145245
5/30/2007,96.5,96.99,96.4,96.84,5110,494852.4
5/31/2007,96.8,96.99,96.6,96.7,2980,288166
6/1/2007,96.6,96.9,93.23,96,6240,599040
6/4/2007,96.1,96.7,95.77,96,6890,661440
6/5/2007,96,96.02,95.88,95.9,4160,398944
6/6/2007,95.91,95.95,95.8,95.95,4020,385719
6/7/2007,95.85,95.85,95.12,95.26,8700,828762
6/8/2007,95.69,95.79,95.35,95.4,4260,406404
