,bond_id,cfets,broker,cfets-mean,cfets-std,cfets-z-score-c,cfets-z-score,broker-z-score,cfets-p,broker-p,cfets-p-z,broker-p-z,Vol,cfets-zs-grp,broker-zs-grp,cfets-p-z-grp,broker-p-z-grp,Vol-z-grp
203,229953.IB,100000000.0,2,2100958705.8823528,12850756116.523327,-0.15570746870758426,-0.1560136783813412,-0.20093780632015937,50,50,49.84398632161866,49.79906219367984,49.821524257649244,-0.812754785802364,-0.7538829927354548,49.18724521419764,49.246117007264544,49.21668111073109
204,200402.IB,112000000.0,13,2100958705.8823528,12850756116.523327,-0.15477367151377006,-0.15507804480975754,-0.14535842098064186,50,50,49.844921955190244,49.85464157901936,49.8497817671048,-0.7731800343413417,0.8827163597409625,49.226819965658656,50.88271635974096,50.05476816269981
205,200210.IB,130000000.0,7,2100958705.8823528,12850756116.523327,-0.15337297572304878,-0.15367459445238207,-0.17567444934765142,50,50,49.84632540554762,49.82432555065235,49.83532547809998,-0.7138179071498084,-0.00997419615526507,49.28618209285019,49.99002580384474,49.638103948347464
206,200310.IB,548000000.0,6,2100958705.8823528,12850756116.523327,-0.12084570680518789,-0.12108335837555177,-0.180727120742153,50,50,49.87891664162445,49.819272879257845,49.84909476044115,0.6647026020757997,-0.158755955471303,50.6647026020758,49.8412440445287,50.25297332330225
207,160017.IB,10000000.0,0,2100958705.8823528,12850756116.523327,-0.16271094766119065,-0.1630309301682185,-0.21104314910916255,50,50,49.83696906983178,49.788956850890834,49.812962960361304,-1.1095654217600308,-1.0514465113675306,48.89043457823997,48.94855348863247,48.91949403343622
208,160303.IB,10000000.0,6,2100958705.8823528,12850756116.523327,-0.16271094766119065,-0.1630309301682185,-0.180727120742153,50,50,49.83696906983178,49.819272879257845,49.82812097454482,-1.1095654217600308,-0.158755955471303,48.89043457823997,49.8412440445287,49.365839311384335
209,160310.IB,210000000.0,3,2100958705.8823528,12850756116.523327,-0.14714766109762087,-0.14743703730849111,-0.1958851349256578,50,50,49.85256296269151,49.80411486507434,49.828338913882924,-0.44998623074299343,-0.6051012334194168,49.550013769257006,49.39489876658058,49.472456267918794
210,210002.IB,59500000.0,3,2100958705.8823528,12850756116.523327,-0.15885903423670714,-0.15917144168543598,-0.1958851349256578,50,50,49.84082855831456,49.80411486507434,49.82247171169445,-0.9463195719833141,-0.6051012334194168,49.05368042801668,49.39489876658058,49.224289597298636
211,160023.IB,200000000.0,9,2100958705.8823528,12850756116.523327,-0.14792582542579935,-0.14821673195147747,-0.16556910655864823,50,50,49.85178326804852,49.83443089344135,49.843107080744936,-0.4829651902938453,0.2875893224768108,49.51703480970615,50.28758932247681,49.90231206609148
212,150314.IB,50000000.0,9,2100958705.8823528,12850756116.523327,-0.1595982903484767,-0.15991215159627303,-0.16556910655864823,50,50,49.840087848403726,49.83443089344135,49.83725937092254,-0.9776495835566233,0.2875893224768108,49.02235041644337,50.28758932247681,49.65496986946009
213,170303.IB,70000000.0,1,2100958705.8823528,12850756116.523327,-0.15804196169211973,-0.1583527623103003,-0.20599047771466097,50,50,49.8416472376897,49.794009522285336,49.81782837998752,-0.9116916644549197,-0.9026647520514927,49.08830833554508,49.09733524794851,49.09282179174679
214,170404.IB,30000000.0,0,2100958705.8823528,12850756116.523327,-0.1611546190048337,-0.16147154088224577,-0.21104314910916255,50,50,49.838528459117754,49.788956850890834,49.81374265500429,-1.0436075026583271,-1.0514465113675306,48.956392497341675,48.94855348863247,48.95247299298707
215,210430.IB,120000000.0,0,2100958705.8823528,12850756116.523327,-0.15415114005122726,-0.15445428909536846,-0.21104314910916255,50,50,49.84554571090463,49.788956850890834,49.817251280897736,-0.7467968667006603,-1.0514465113675306,49.25320313329934,48.94855348863247,49.1008783109659
216,210408.IB,60000000.0,10,2100958705.8823528,12850756116.523327,-0.1588201260202982,-0.15913245695328668,-0.16051643516414663,50,50,49.84086754304671,49.83948356483585,49.84017555394128,-0.9446706240057715,0.4363710817928487,49.055329375994226,50.43637108179285,49.74585022889354
217,170020.IB,60100000.0,2,2100958705.8823528,12850756116.523327,-0.15881234437701644,-0.15912466000685682,-0.20093780632015937,50,50,49.84087533999314,49.79906219367984,49.81996876683649,-0.944340834410263,-0.7538829927354548,49.05565916558974,49.246117007264544,49.150888086427145
218,180017.IB,30000000.0,0,2100958705.8823528,12850756116.523327,-0.1611546190048337,-0.16147154088224577,-0.21104314910916255,50,50,49.838528459117754,49.788956850890834,49.81374265500429,-1.0436075026583271,-1.0514465113675306,48.956392497341675,48.94855348863247,48.95247299298707
219,180011.IB,200000000.0,1,2100958705.8823528,12850756116.523327,-0.14792582542579935,-0.14821673195147747,-0.20599047771466097,50,50,49.85178326804852,49.794009522285336,49.82289639516693,-0.4829651902938453,-0.9026647520514927,49.51703480970615,49.09733524794851,49.307185028827334
220,180009.IB,100000000.0,3,2100958705.8823528,12850756116.523327,-0.15570746870758426,-0.1560136783813412,-0.1958851349256578,50,50,49.84398632161866,49.80411486507434,49.8240505933465,-0.812754785802364,-0.6051012334194168,49.18724521419764,49.39489876658058,49.29107199038911
221,180005.IB,100000000.0,1,2100958705.8823528,12850756116.523327,-0.15570746870758426,-0.1560136783813412,-0.20599047771466097,50,50,49.84398632161866,49.794009522285336,49.818997921952,-0.812754785802364,-0.9026647520514927,49.18724521419764,49.09733524794851,49.142290231073076
222,180004.IB,280000000.0,0,2100958705.8823528,12850756116.523327,-0.14170051080037144,-0.1419791748075865,-0.21104314910916255,50,50,49.85802082519241,49.788956850890834,49.82348883804163,-0.21913351388703037,-1.0514465113675306,49.78086648611297,48.94855348863247,49.36470998737272
223,130231.IB,20000000.0,2,2100958705.8823528,12850756116.523327,-0.16193278333301217,-0.16225123552523216,-0.20093780632015937,50,50,49.83774876447477,49.79906219367984,49.8184054790773,-1.076586462209179,-0.7538829927354548,48.92341353779082,49.246117007264544,49.08476527252768
224,220332.IB,50000000.0,2,2100958705.8823528,12850756116.523327,-0.1595982903484767,-0.15991215159627303,-0.20093780632015937,50,50,49.840087848403726,49.79906219367984,49.819575021041786,-0.9776495835566233,-0.7538829927354548,49.02235041644337,49.246117007264544,49.13423371185396
225,220301.IB,190000000.0,7,2100958705.8823528,12850756116.523327,-0.14870398975397783,-0.14899642659446385,-0.17567444934765142,50,50,49.851003573405535,49.82432555065235,49.83766456202894,-0.5159441498446972,-0.00997419615526507,49.4840558501553,49.99002580384474,49.737040827000015
226,220218.IB,40000000.0,4,2100958705.8823528,12850756116.523327,-0.1603764546766552,-0.16069184623925942,-0.19083246353115618,50,50,49.83930815376074,49.80916753646884,49.824237845114794,-1.0106285431074753,-0.45631947410337886,48.98937145689253,49.54368052589662,49.26652599139457
227,2202001QF.IB,100000000.0,3,2100958705.8823528,12850756116.523327,-0.15570746870758426,-0.1560136783813412,-0.1958851349256578,50,50,49.84398632161866,49.80411486507434,49.8240505933465,-0.812754785802364,-0.6051012334194168,49.18724521419764,49.39489876658058,49.29107199038911
228,130018.IB,400000000.0,0,2100958705.8823528,12850756116.523327,-0.13236253886222954,-0.13262283909175007,-0.21104314910916255,50,50,49.86737716090825,49.788956850890834,49.828167005899545,0.17661400072319206,-1.0514465113675306,50.17661400072319,48.94855348863247,49.56258374467783
229,092218002.IB,10000000.0,0,2100958705.8823528,12850756116.523327,-0.16271094766119065,-0.1630309301682185,-0.21104314910916255,50,50,49.83696906983178,49.788956850890834,49.812962960361304,-1.1095654217600308,-1.0514465113675306,48.89043457823997,48.94855348863247,48.91949403343622
230,092202005.IB,900000000.0,3,2100958705.8823528,12850756116.523327,-0.09345432245330502,-0.09363810694243152,-0.1958851349256578,50,50,49.90636189305757,49.80411486507434,49.85523837906595,1.8255619782657853,-0.6051012334194168,51.82556197826578,49.39489876658058,50.61023037242318
231,190408.IB,50000000.0,9,2100958705.8823528,12850756116.523327,-0.1595982903484767,-0.15991215159627303,-0.16556910655864823,50,50,49.840087848403726,49.83443089344135,49.83725937092254,-0.9776495835566233,0.2875893224768108,49.02235041644337,50.28758932247681,49.65496986946009
232,180411.IB,23500000.0,7,2100958705.8823528,12850756116.523327,-0.1616604258181497,-0.16197834240018694,-0.17567444934765142,50,50,49.83802165759981,49.82432555065235,49.83117360412608,-1.0650438263663808,-0.00997419615526507,48.93495617363362,49.99002580384474,49.46249098873918
233,229967.IB,20000000.0,6,2100958705.8823528,12850756116.523327,-0.16193278333301217,-0.16225123552523216,-0.180727120742153,50,50,49.83774876447477,49.819272879257845,49.8285108218663,-1.076586462209179,-0.158755955471303,48.92341353779082,49.8412440445287,49.382328791159765
234,190004.IB,60000000.0,5,2100958705.8823528,12850756116.523327,-0.1588201260202982,-0.15913245695328668,-0.1857797921366546,50,50,49.84086754304671,49.81422020786334,49.82754387545503,-0.9446706240057715,-0.30753771478734093,49.055329375994226,49.692462285212656,49.373895830603445
235,150405.IB,50000000.0,4,2100958705.8823528,12850756116.523327,-0.1595982903484767,-0.15991215159627303,-0.19083246353115618,50,50,49.840087848403726,49.80916753646884,49.82462769243628,-0.9776495835566233,-0.45631947410337886,49.02235041644337,49.54368052589662,49.283015471169996
236,200209.IB,171000000.0,4,2100958705.8823528,12850756116.523327,-0.15018250197751698,-0.15047784641613796,-0.19083246353115618,50,50,49.84952215358386,49.80916753646884,49.829344845026355,-0.5786041729913157,-0.45631947410337886,49.42139582700869,49.54368052589662,49.48253817645265
237,170015.IB,20000000.0,3,2100958705.8823528,12850756116.523327,-0.16193278333301217,-0.16225123552523216,-0.1958851349256578,50,50,49.83774876447477,49.80411486507434,49.82093181477455,-1.076586462209179,-0.6051012334194168,48.92341353779082,49.39489876658058,49.1591561521857
238,160407.IB,20000000.0,3,2100958705.8823528,12850756116.523327,-0.16193278333301217,-0.16225123552523216,-0.1958851349256578,50,50,49.83774876447477,49.80411486507434,49.82093181477455,-1.076586462209179,-0.6051012334194168,48.92341353779082,49.39489876658058,49.1591561521857
239,230213.IB,50000000.0,3,2100958705.8823528,12850756116.523327,-0.1595982903484767,-0.15991215159627303,-0.1958851349256578,50,50,49.840087848403726,49.80411486507434,49.82210135673903,-0.9776495835566233,-0.6051012334194168,49.02235041644337,49.39489876658058,49.20862459151198
240,239902.IB,1400000000.0,2,2100958705.8823528,12850756116.523327,-0.05454610604438051,-0.05465337479311297,-0.20093780632015937,70,50,69.94534662520688,49.79906219367984,59.872204409443356,-0.4078143466506883,-0.7538829927354548,69.59218565334932,49.246117007264544,59.41915133030693
241,2303661.IB,30000000.0,2,2100958705.8823528,12850756116.523327,-0.1611546190048337,-0.16147154088224577,-0.20093780632015937,50,50,49.838528459117754,49.79906219367984,49.8187953263988,-1.0436075026583271,-0.7538829927354548,48.956392497341675,49.246117007264544,49.101254752303106
242,180309.IB,10000000.0,2,2100958705.8823528,12850756116.523327,-0.16271094766119065,-0.1630309301682185,-0.20093780632015937,50,50,49.83696906983178,49.79906219367984,49.81801563175581,-1.1095654217600308,-0.7538829927354548,48.89043457823997,49.246117007264544,49.06827579275226
243,092118101.IB,30000000.0,2,2100958705.8823528,12850756116.523327,-0.1611546190048337,-0.16147154088224577,-0.20093780632015937,50,50,49.838528459117754,49.79906219367984,49.8187953263988,-1.0436075026583271,-0.7538829927354548,48.956392497341675,49.246117007264544,49.101254752303106
244,2102001QF.IB,100000000.0,1,2100958705.8823528,12850756116.523327,-0.15570746870758426,-0.1560136783813412,-0.20599047771466097,50,50,49.84398632161866,49.794009522285336,49.818997921952,-0.812754785802364,-0.9026647520514927,49.18724521419764,49.09733524794851,49.142290231073076
245,210410.IB,10000000.0,0,2100958705.8823528,12850756116.523327,-0.16271094766119065,-0.1630309301682185,-0.21104314910916255,50,50,49.83696906983178,49.788956850890834,49.812962960361304,-1.1095654217600308,-1.0514465113675306,48.89043457823997,48.94855348863247,48.91949403343622
246,220015.IB,1000000.0,0,2100958705.8823528,12850756116.523327,-0.16341129555655132,-0.16373265534690626,-0.21104314910916255,50,50,49.836267344653095,49.788956850890834,49.81261209777196,-1.1392464853557975,-1.0514465113675306,48.8607535146442,48.94855348863247,48.904653501638336
247,210003.IB,10000000.0,0,2100958705.8823528,12850756116.523327,-0.16271094766119065,-0.1630309301682185,-0.21104314910916255,50,50,49.83696906983178,49.788956850890834,49.812962960361304,-1.1095654217600308,-1.0514465113675306,48.89043457823997,48.94855348863247,48.91949403343622
248,170208.IB,28500000.0,0,2100958705.8823528,12850756116.523327,-0.16127134365406046,-0.16158849507869374,-0.21104314910916255,50,50,49.838411504921304,49.788956850890834,49.81368417790607,-1.0485543465909548,-1.0514465113675306,48.951445653409046,48.94855348863247,48.949999571020754
249,180413.IB,128500000.0,0,2100958705.8823528,12850756116.523327,-0.15348970037227555,-0.15379154864883002,-0.21104314910916255,50,50,49.84620845135117,49.788956850890834,49.817582651121,-0.7187647510824362,-1.0514465113675306,49.28123524891756,48.94855348863247,49.11489436877501
250,092018002.IB,30000000.0,0,2100958705.8823528,12850756116.523327,-0.1611546190048337,-0.16147154088224577,-0.21104314910916255,50,50,49.838528459117754,49.788956850890834,49.81374265500429,-1.0436075026583271,-1.0514465113675306,48.956392497341675,48.94855348863247,48.95247299298707
251,2202002QF.IB,50000000.0,0,2100958705.8823528,12850756116.523327,-0.1595982903484767,-0.15991215159627303,-0.21104314910916255,50,50,49.840087848403726,49.788956850890834,49.81452234964728,-0.9776495835566233,-1.0514465113675306,49.02235041644337,48.94855348863247,48.98545195253792
252,160019.IB,10000000.0,0,2100958705.8823528,12850756116.523327,-0.16271094766119065,-0.1630309301682185,-0.21104314910916255,50,50,49.83696906983178,49.788956850890834,49.812962960361304,-1.1095654217600308,-1.0514465113675306,48.89043457823997,48.94855348863247,48.91949403343622
253,229970.IB,50000000.0,0,2100958705.8823528,12850756116.523327,-0.1595982903484767,-0.15991215159627303,-0.21104314910916255,50,50,49.840087848403726,49.788956850890834,49.81452234964728,-0.9776495835566233,-1.0514465113675306,49.02235041644337,48.94855348863247,48.98545195253792
254,140205.IB,1000000000.0,0,2100958705.8823528,12850756116.523327,-0.08567267917152012,-0.08584116051256781,-0.21104314910916255,50,50,49.914158839487435,49.788956850890834,49.851557845189134,2.155351573774304,-1.0514465113675306,52.155351573774304,48.94855348863247,50.55195253120338
